Id,SampleEventId,InputFileId,SpecConductivity,pHValue,DO,DOUnits,DOC,DOCUnits,NH4,NH4Units,SRP,SRPUnits,NO3,NO3Units,TDN,TDNUnits,TN,TNUnits,TDP,TDPUnits,TP,TPUnits,OtherElementsReported,StatisticalPooling,SampleSize,WaterSampleId,Notes
1305,1554,2,606,7.995,NA,NA,104.4,umol_L,6,umol_L,-999999999,umol_L,-999999999,umol_L,11.05,umol_L,9.148,umol_L,1.11,umol_L,1.2,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170307""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-07T17:30:00""]}"
1306,1555,2,629,7.805,NA,NA,106.8,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,9.93,umol_L,11.83,umol_L,0.468,umol_L,0.55,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170328""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-28T13:57:00""]}"
1307,1556,2,505,8.05,NA,NA,198.2,umol_L,-999999999,umol_L,-999999999,umol_L,9.43,umol_L,19.11,umol_L,14.33,umol_L,1,umol_L,1.1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170404""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-04-04T15:47:00""]}"
1308,1557,2,581,7.72,NA,NA,122.2,umol_L,-999999999,umol_L,-999999999,umol_L,10.8,umol_L,11.48,umol_L,-999999999,umol_L,0.77,umol_L,1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170419""]}","{""sample date and time"":[""2017-04-19T15:03:00""]}"
1309,1558,2,572,7.925,NA,NA,93.25,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,15.39,umol_L,-999999999,umol_L,0.533,umol_L,0.61,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170502""]}","{""sample date and time"":[""2017-05-02T16:31:00""]}"
1310,1559,2,578,7.865,NA,NA,83.5,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.694,umol_L,0.9,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170509""]}","{""sample date and time"":[""2017-05-09T14:05:00""]}"
1311,1560,2,586,7.82,NA,NA,88.58,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,8.941,umol_L,16.75,umol_L,1,umol_L,1.1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170517""]}","{""sample date and time"":[""2017-05-17T13:10:00""]}"
1312,1561,2,605,7.68,NA,NA,65.28,umol_L,-999999999,umol_L,-999999999,umol_L,3.6,umol_L,8.877,umol_L,10.15,umol_L,0.36,umol_L,0.42,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170524""]}","{""sample date and time"":[""2017-05-24T14:50:00""]}"
1313,1562,2,1170,7.72,NA,NA,72.1,umol_L,5.2,umol_L,-999999999,umol_L,6.4,umol_L,11.77,umol_L,10.46,umol_L,0.77,umol_L,0.81,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170530""]}","{""sample date and time"":[""2017-05-30T15:00:00""]}"
1314,1563,2,1231,7.755,NA,NA,79.78,umol_L,-999999999,umol_L,-999999999,umol_L,6,umol_L,11.63,umol_L,12.11,umol_L,0.55,umol_L,0.61,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170606""]}","{""sample date and time"":[""2017-06-06T15:20:00""]}"
1315,1564,2,713,7.6,NA,NA,70.7,umol_L,8.36,umol_L,-999999999,umol_L,9.5,umol_L,11.8,umol_L,11.16,umol_L,1.55,umol_L,1.7,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170620""]}","{""sample date and time"":[""2017-06-20T13:45:00""]}"
1316,1565,2,713,7.705,NA,NA,71.3,umol_L,15.3,umol_L,-999999999,umol_L,5,umol_L,9.691,umol_L,11.7,umol_L,0.27,umol_L,0.32,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170626""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-06-26T17:49:00""]}"
1317,1566,2,693,7.6,NA,NA,84.42,umol_L,3.9,umol_L,-999999999,umol_L,6.1,umol_L,9.277,umol_L,9.919,umol_L,0.449,umol_L,0.58,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170705""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-05T14:00:00""]}"
1318,1567,2,711,7.775,NA,NA,69.21,umol_L,-999999999,umol_L,-999999999,umol_L,4.4,umol_L,18.96,umol_L,12.85,umol_L,0.15,umol_L,4.368,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170717""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-17T12:55:00""]}"
1319,1568,2,583,7.73,NA,NA,62.05,umol_L,5.31,umol_L,1.1,umol_L,7.448,umol_L,8.655,umol_L,10.95,umol_L,1.8,umol_L,2.73,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170801""]}","{""sample date and time"":[""2017-08-01T14:10:00""]}"
1320,1569,2,658,8.005,NA,NA,74.04,umol_L,-999999999,umol_L,-999999999,umol_L,5,umol_L,12.69,umol_L,17.27,umol_L,0.362,umol_L,2.33,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.SS.20170809""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-08-09T15:00:00""]}"
1392,1641,2,623,7.625,NA,NA,216.8,umol_L,7.813,umol_L,-999999999,umol_L,18.55,umol_L,-999999999,umol_L,-999999999,umol_L,3.84,umol_L,4,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.RE.20171101""]}",", {""altLocation"":["" {""altLatitude"":[39.1059],""altLongitude"":[-96.6042]}""],""altLocation.1"":["" {""altLatitude"":[39.1059],""altLongitude"":[-96.6042]}""],""sample date and time"":[""2017-11-01T16:22:00""]}"
1393,1642,2,613,7.53,NA,NA,123.4,umol_L,7.391,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,1.6,umol_L,1.7,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""KING.RE.20171205""]}",", {""altLocation"":["" {""altLatitude"":[39.1059],""altLongitude"":[-96.6042]}""],""altLocation.1"":["" {""altLatitude"":[39.1059],""altLongitude"":[-96.6042]}""],""sample date and time"":[""2017-12-05T16:23:00""]}"
1436,1685,2,590,8.125,NA,NA,150.8,umol_L,-999999999,umol_L,8.4,umol_L,25.9,umol_L,24.07,umol_L,38.39,umol_L,0.097,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20161213""]}","{""sample date and time"":[""2016-12-13T16:40:00""]}"
1437,1686,2,547,8.11,NA,NA,157,umol_L,9.85,umol_L,-999999999,umol_L,7.28,umol_L,13.78,umol_L,13.08,umol_L,0.097,umol_L,0.23,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170214""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-02-14T16:14:00""]}"
1438,1687,2,567,8.02,NA,NA,175.1,umol_L,6.7,umol_L,-999999999,umol_L,7.1,umol_L,21.27,umol_L,17.99,umol_L,2.05,umol_L,2.2,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170306""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-06T16:47:00""]}"
1439,1688,2,569,8.1,NA,NA,194.2,umol_L,-999999999,umol_L,-999999999,umol_L,7.9,umol_L,18.9,umol_L,15.55,umol_L,0.032,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170314""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-14T16:34:00""]}"
1440,1689,2,327.4,7.655,NA,NA,445.2,umol_L,-999999999,umol_L,1.1,umol_L,52.4,umol_L,68.63,umol_L,77.2,umol_L,3.1,umol_L,3.62,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170406""]}","{""sample date and time"":[""2017-04-06T09:30:00""]}"
1441,1690,2,300.4,8.195,NA,NA,425.4,umol_L,-999999999,umol_L,-999999999,umol_L,69.1,umol_L,88.34,umol_L,94.34,umol_L,1.3,umol_L,1.5,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170501""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-05-01T01:00:00""]}"
1442,1691,2,460,8.195,NA,NA,251.3,umol_L,-999999999,umol_L,-999999999,umol_L,23.6,umol_L,40.56,umol_L,37.31,umol_L,0.63,umol_L,0.68,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170504""]}","{""sample date and time"":[""2017-05-04T09:41:00""]}"
1443,1692,2,503,8.07,NA,NA,242.2,umol_L,56.1,umol_L,61.44,umol_L,37.4,umol_L,57.32,umol_L,128.7,umol_L,1.47,umol_L,1.7,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170508""]}","{""sample date and time"":[""2017-05-08T11:00:00""]}"
1444,1693,2,448,7.78,NA,NA,254.2,umol_L,3.6,umol_L,-999999999,umol_L,48.3,umol_L,59.76,umol_L,63.56,umol_L,0.77,umol_L,0.81,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170522""]}","{""sample date and time"":[""2017-05-22T09:30:00""]}"
1445,1694,2,554,8.04,NA,NA,229.9,umol_L,4.4,umol_L,-999999999,umol_L,39,umol_L,49.88,umol_L,50.28,umol_L,1.5,umol_L,1.7,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170531""]}","{""sample date and time"":[""2017-05-31T10:15:00""]}"
1446,1695,2,843,8.045,NA,NA,253.4,umol_L,6.9,umol_L,-999999999,umol_L,31.3,umol_L,42.32,umol_L,45.09,umol_L,0.29,umol_L,0.36,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170605""]}","{""sample date and time"":[""2017-06-05T14:35:00""]}"
1447,1696,2,636,7.89,NA,NA,150.8,umol_L,14.5,umol_L,-999999999,umol_L,34,umol_L,41.24,umol_L,41.86,umol_L,0.759,umol_L,0.9,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170619""]}","{""sample date and time"":[""2017-06-19T13:57:00""]}"
1448,1697,2,605,7.995,NA,NA,136.6,umol_L,-999999999,umol_L,-999999999,umol_L,24.7,umol_L,34.89,umol_L,102.3,umol_L,0.032,umol_L,0.097,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170627""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-06-27T18:13:00""]}"
1449,1698,2,494,7.945,NA,NA,278.8,umol_L,-999999999,umol_L,-999999999,umol_L,34.8,umol_L,48.37,umol_L,52.95,umol_L,0.25,umol_L,5.221,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170712""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-12T15:17:00""]}"
1450,1699,2,622,8.045,NA,NA,127.8,umol_L,-999999999,umol_L,1.2,umol_L,39.36,umol_L,43.35,umol_L,42.98,umol_L,0.15,umol_L,3.97,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170718""]}","{""sample date and time"":[""2017-07-18T15:40:00""]}"
1451,1700,2,514,8.055,NA,NA,195.6,umol_L,-999999999,umol_L,-999999999,umol_L,44.19,umol_L,54.71,umol_L,55.76,umol_L,0.881,umol_L,2.79,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170808""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-08-08T15:50:00""]}"
1452,1701,2,555,8.045,NA,NA,127.4,umol_L,-999999999,umol_L,-999999999,umol_L,33.68,umol_L,38.19,umol_L,39.79,umol_L,0.81,umol_L,1.81,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170815""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-08-15T15:05:00""]}"
1453,1702,2,570,7.5,NA,NA,108.4,umol_L,-999999999,umol_L,1.2,umol_L,0.43561864,umol_L,27.7,umol_L,31.09,umol_L,0.475,umol_L,0.55,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20170911""]}","{""sample date and time"":[""2017-09-11T13:20:00""]}"
1454,1703,2,546,7.805,NA,NA,117.2,umol_L,12.45,umol_L,-999999999,umol_L,-999999999,umol_L,8.377,umol_L,14.37,umol_L,0.23,umol_L,0.9,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20171031""]}","{""sample date and time"":[""2017-10-31T17:30:00""]}"
1455,1704,2,569,7.635,NA,NA,75.57,umol_L,7.206,umol_L,-999999999,umol_L,-999999999,umol_L,15.88,umol_L,17.72,umol_L,1.4,umol_L,1.7,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20171114""]}","{""sample date and time"":[""2017-11-14T17:06:00""]}"
1456,1705,2,570,7.835,NA,NA,83,umol_L,13.98,umol_L,-999999999,umol_L,12.12,umol_L,-999999999,umol_L,-999999999,umol_L,2,umol_L,2.2,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MCDI.SS.20171212""]}","{""sample date and time"":[""2017-12-12T15:20:00""]}"
1573,1822,2,23,6.94,NA,NA,103.8,umol_L,-999999999,umol_L,3.81,umol_L,8.64,umol_L,8.577,umol_L,9.448,umol_L,1.5,umol_L,1.5,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20161013""]}","{""sample date and time"":[""2016-10-13T13:15:00""]}"
1574,1823,2,24.2,6.9,NA,NA,71.57,umol_L,7.78,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.65,umol_L,0.71,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20161108""]}","{""sample date and time"":[""2016-11-08T15:30:00""]}"
1575,1824,2,19.4,6.785,NA,NA,60.64,umol_L,-999999999,umol_L,1.1,umol_L,15.9,umol_L,20.35,umol_L,24.9,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170110""]}","{""sample date and time"":[""2017-01-10T15:30:00""]}"
1576,1825,2,18.8,6.54,NA,NA,69.44,umol_L,6.5,umol_L,-999999999,umol_L,19,umol_L,20,umol_L,19,umol_L,-999999999,umol_L,0.097,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170214""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-02-14T15:30:00""]}"
1577,1826,2,19.8,6.635,NA,NA,61.8,umol_L,7.78,umol_L,-999999999,umol_L,17.4,umol_L,21.9,umol_L,22.09,umol_L,0.5,umol_L,0.58,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170228""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-02-28T15:15:00""]}"
1578,1827,2,20.1,6.48,NA,NA,65.9,umol_L,-999999999,umol_L,-999999999,umol_L,17.5,umol_L,23,umol_L,21.9,umol_L,0.26,umol_L,0.29,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170313""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-13T16:00:00""]}"
1579,1828,2,19.8,6.5,NA,NA,106.4,umol_L,-999999999,umol_L,-999999999,umol_L,20.9,umol_L,26.02,umol_L,NA,NA,0.065,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170328""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-28T12:45:00""]}"
1580,1829,2,19.8,6.605,NA,NA,97.25,umol_L,-999999999,umol_L,-999999999,umol_L,14.9,umol_L,20.02,umol_L,18.95,umol_L,0.77,umol_L,0.87,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170412""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-04-12T13:30:00""]}"
1581,1830,2,20.8,6.655,NA,NA,80.35,umol_L,-999999999,umol_L,-999999999,umol_L,12.4,umol_L,16.72,umol_L,15.88,umol_L,0.32,umol_L,0.39,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170417""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-04-17T15:45:00""]}"
1582,1831,2,20.5,6.34,NA,NA,75.27,umol_L,6.2,umol_L,-999999999,umol_L,11.2,umol_L,20.83,umol_L,16.03,umol_L,0.16,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170501""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-05-01T15:44:00""]}"
1583,1832,2,18.5,6.005,NA,NA,85.8,umol_L,-999999999,umol_L,-999999999,umol_L,11.1,umol_L,20.18,umol_L,14.39,umol_L,0.39,umol_L,0.48,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170508""]}","{""sample date and time"":[""2017-05-08T15:45:00""]}"
1584,1833,2,20.3,6.105,NA,NA,86.42,umol_L,-999999999,umol_L,-999999999,umol_L,10.4,umol_L,15.36,umol_L,18.12,umol_L,0.097,umol_L,0.71,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170522""]}","{""sample date and time"":[""2017-05-22T16:22:00""]}"
1585,1834,2,19.5,6.545,NA,NA,107.3,umol_L,5.4,umol_L,-999999999,umol_L,14.2,umol_L,17.23,umol_L,20.4,umol_L,0.19,umol_L,0.71,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170606""]}","{""sample date and time"":[""2017-06-06T15:45:00""]}"
1586,1835,2,21.5,6.29,NA,NA,69.28,umol_L,-999999999,umol_L,-999999999,umol_L,15.1,umol_L,25.39,umol_L,25.24,umol_L,-999999999,umol_L,0.077,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170613""]}","{""sample date and time"":[""2017-06-13T15:15:00""]}"
1587,1836,2,18.8,6.215,NA,NA,75.39,umol_L,7.9,umol_L,-999999999,umol_L,13,umol_L,17.06,umol_L,19.4,umol_L,0.26,umol_L,0.981,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170626""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-06-26T15:15:00""]}"
1588,1837,2,20.99,6.425,NA,NA,69.86,umol_L,-999999999,umol_L,-999999999,umol_L,13.8,umol_L,11.85,umol_L,18.02,umol_L,0.349,umol_L,1.23,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170717""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-17T17:42:00""]}"
1589,1838,2,21.2,6.435,NA,NA,61.32,umol_L,-999999999,umol_L,1.3,umol_L,17.6,umol_L,15.88,umol_L,20.46,umol_L,0.475,umol_L,0.58,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170801""]}","{""sample date and time"":[""2017-08-01T15:41:00""]}"
1590,1839,2,18.5,6.28,NA,NA,79.1,umol_L,-999999999,umol_L,-999999999,umol_L,14.68,umol_L,14.67,umol_L,14.38,umol_L,-999999999,umol_L,0.81,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170814""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-08-14T15:30:00""]}"
1591,1840,2,21.5,6.685,NA,NA,70.52,umol_L,7.434,umol_L,1.1,umol_L,12.91,umol_L,13.84,umol_L,15.38,umol_L,0.772,umol_L,0.87,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170829""]}","{""sample date and time"":[""2017-08-29T15:50:00""]}"
1592,1841,2,23.6,6.76,NA,NA,73.7,umol_L,7.03,umol_L,-999999999,umol_L,11.66,umol_L,-999999999,umol_L,-999999999,umol_L,0.058,umol_L,1.52,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20170926""]}","{""sample date and time"":[""2017-09-26T16:51:00""]}"
1593,1842,2,23.6,6.79,NA,NA,75.32,umol_L,7.898,umol_L,-999999999,umol_L,10.24,umol_L,-999999999,umol_L,-999999999,umol_L,0.13,umol_L,1.3,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20171002""]}","{""sample date and time"":[""2017-10-02T15:42:00""]}"
1594,1843,2,21.4,6.645,NA,NA,60.94,umol_L,10.09,umol_L,-999999999,umol_L,55.97,umol_L,-999999999,umol_L,-999999999,umol_L,0.48,umol_L,0.55,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20171127""]}","{""sample date and time"":[""2017-11-27T17:00:00""]}"
1595,1844,2,20.7,6.73,NA,NA,72.52,umol_L,14.88,umol_L,-999999999,umol_L,12.63,umol_L,-999999999,umol_L,-999999999,umol_L,0.29,umol_L,0.36,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""LECO.SS.20171212""]}","{""sample date and time"":[""2017-12-12T15:45:00""]}"
1724,1973,2,255.9,8.115,NA,NA,41.2,umol_L,-999999999,umol_L,7.07,umol_L,4.6,umol_L,7.9,umol_L,8.77,umol_L,-999999999,umol_L,0.81,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20150622""]}","{""sample date and time"":[""2015-06-22T13:38:00""]}"
1725,1974,2,251,8.17,NA,NA,57,umol_L,-999999999,umol_L,1.6,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.13,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20161025""]}","{""sample date and time"":[""2016-10-25T13:30:00""]}"
1726,1975,2,280.2,8.056667,NA,NA,68.68,umol_L,8.71,umol_L,8.36,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.19,umol_L,0.26,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20161122""]}","{""sample date and time"":[""2016-11-22T14:00:00""]}"
1727,1976,2,271.3,8,NA,NA,193.1,umol_L,6.6,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,2.4,umol_L,2.6,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20161129""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2016-11-29T14:00:00""]}"
1728,1977,2,194.3,7.92,NA,NA,75.46,umol_L,-999999999,umol_L,10.4,umol_L,-999999999,umol_L,8.698,umol_L,9.976,umol_L,0.032,umol_L,0.065,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20161213""]}","{""sample date and time"":[""2016-12-13T14:30:00""]}"
1729,1978,2,151.4,7.69,NA,NA,74.65,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,10.17,umol_L,9.5,umol_L,0.032,umol_L,0.065,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170104""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-01-04T15:30:00""]}"
1730,1979,2,189.3,7.765,NA,NA,58.02,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,8.78,umol_L,8.555,umol_L,0.032,umol_L,0.065,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170116""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-01-16T14:15:00""]}"
1731,1980,2,180,7.74,NA,NA,73.93,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.032,umol_L,0.13,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170213""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-02-13T15:00:00""]}"
1732,1981,2,200.2,8.015,NA,NA,59.78,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.404,umol_L,0.533,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170221""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-02-21T17:00:00""]}"
1733,1982,2,203.8,7.77,NA,NA,49.15,umol_L,-999999999,umol_L,1.1,umol_L,-999999999,umol_L,7.77,umol_L,-999999999,umol_L,0.081,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170227""]}","{""sample date and time"":[""2017-02-27T16:00:00""]}"
1734,1983,2,135.4,7.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999999999,umol_L,-999999999,umol_L,NA,NA,NA,NA,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170306""]}","{""sample date and time"":[""2017-03-06T17:00:00""]}"
1735,1984,2,129,7.46,NA,NA,52.2,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.032,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170321""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-21T12:30:00""]}"
